orig_index,dbscan_label,is_noise
262370,2,0
1134614,0,0
1876539,2,0
1092699,0,0
302725,2,0
1325690,1,0
859240,1,0
701220,2,0
1906253,0,0
2031734,1,0
1763509,0,0
1595289,0,0
2080410,2,0
1621413,0,0
829037,0,0
1672256,1,0
793622,2,0
1892654,1,0
2188383,0,0
1527346,0,0
1271185,1,0
1477862,2,0
1020325,0,0
573896,0,0
1730229,1,0
119737,1,0
1015027,2,0
1864682,0,0
957880,0,0
1478769,1,0
1217725,1,0
596445,2,0
1695923,1,0
465007,2,0
1303892,2,0
836354,0,0
1586762,1,0
1496876,1,0
574927,0,0
1630237,2,0
1051683,2,0
2071823,0,0
859429,1,0
1398191,1,0
1050521,0,0
182099,1,0
755681,0,0
871239,0,0
2084754,0,0
552668,2,0
44943,1,0
1765400,1,0
1439829,0,0
1392109,2,0
1679584,0,0
591174,0,0
1043509,0,0
1742595,0,0
1817585,1,0
922539,0,0
1024016,0,0
2179351,0,0
733190,0,0
762628,1,0
371491,0,0
1756355,2,0
1735473,0,0
1818969,0,0
1346999,2,0
40514,0,0
1843966,2,0
1086337,1,0
1465021,2,0
2074754,0,0
2199929,1,0
1871568,2,0
1096218,2,0
1589938,2,0
1312238,1,0
2221343,0,0
1379216,1,0
1742274,1,0
1528316,1,0
1940806,0,0
1179964,0,0
149632,2,0
2177286,1,0
347503,1,0
2033991,1,0
2110361,1,0
481379,1,0
1404730,2,0
94590,2,0
1830768,1,0
123606,1,0
2054531,1,0
1979142,0,0
1252438,0,0
596084,0,0
1352393,-1,1
1654070,2,0
1349280,1,0
202530,2,0
96364,1,0
601049,0,0
2203332,2,0
2049694,0,0
8597,0,0
1697962,1,0
1487819,1,0
2229654,0,0
2215220,0,0
1929526,2,0
1854543,0,0
1558035,2,0
1942405,1,0
2091177,0,0
151897,2,0
1839404,1,0
577305,1,0
386899,0,0
782470,2,0
732349,2,0
1642378,0,0
1009479,0,0
2233072,1,0
1639157,0,0
1984106,2,0
1832864,0,0
642159,0,0
1947266,0,0
37511,1,0
987088,0,0
702531,0,0
162667,2,0
207262,1,0
1610829,2,0
1190368,1,0
486932,0,0
918749,2,0
1582080,2,0
2240488,0,0
1980889,0,0
369976,0,0
522629,0,0
318753,0,0
1304183,2,0
2145792,1,0
1738726,0,0
353649,2,0
67096,2,0
121231,0,0
493195,0,0
1356339,0,0
1911657,2,0
882532,2,0
1216443,1,0
848008,0,0
2014009,2,0
1156597,2,0
1847142,0,0
2069023,2,0
15041,2,0
1240229,0,0
2221429,0,0
1215981,0,0
294369,0,0
475387,0,0
922247,2,0
1527530,1,0
1596089,0,0
821553,0,0
996346,0,0
1757357,2,0
635308,1,0
1229286,0,0
568804,0,0
1830647,1,0
1746328,2,0
2088516,0,0
2007193,0,0
148,0,0
80043,2,0
1845332,2,0
901421,0,0
596918,2,0
928047,0,0
995189,0,0
2139589,1,0
902738,2,0
1287534,0,0
449421,1,0
683841,2,0
1368809,0,0
1100807,2,0
1324336,0,0
2025434,0,0
1074072,2,0
196965,2,0
1428039,2,0
814247,1,0
1037783,2,0
2149331,0,0
1780053,2,0
2017963,1,0
1572190,0,0
761042,1,0
1459992,1,0
1490919,1,0
612335,0,0
429523,0,0
1848839,1,0
1681691,2,0
1208977,2,0
747038,0,0
1147814,1,0
404202,2,0
1978660,1,0
1526994,1,0
319028,2,0
1290487,0,0
2037330,2,0
1015383,0,0
1222807,1,0
1017705,0,0
497474,0,0
107225,0,0
679811,0,0
670044,2,0
1957745,1,0
1677620,1,0
2007254,2,0
377667,2,0
1709042,2,0
936041,1,0
1754268,2,0
1358073,1,0
181105,0,0
585162,0,0
1346955,0,0
376746,0,0
936413,0,0
770060,0,0
1469410,0,0
1653798,2,0
1829740,0,0
1250869,0,0
1694870,0,0
439219,0,0
1705746,1,0
838138,2,0
900233,0,0
2026933,0,0
2200372,0,0
769787,0,0
1457735,1,0
874629,2,0
1303340,2,0
1301556,0,0
271172,1,0
860315,0,0
166387,2,0
1446093,0,0
1229396,2,0
2002382,0,0
2233027,0,0
2218433,2,0
506557,1,0
65110,1,0
1558604,0,0
1884986,2,0
55390,1,0
192302,0,0
1707021,0,0
989799,0,0
1811786,1,0
1980565,2,0
1444751,0,0
1461869,2,0
975755,1,0
1082408,2,0
494831,0,0
1411831,0,0
101788,1,0
246912,1,0
1739927,0,0
1542251,0,0
1699575,2,0
943929,1,0
64331,0,0
2023297,2,0
181614,0,0
242734,1,0
1373071,2,0
1400553,0,0
277070,2,0
942139,0,0
1622031,0,0
1247114,0,0
1721123,2,0
1744569,0,0
832134,1,0
1986215,2,0
1312012,0,0
472230,0,0
2022946,0,0
1845103,1,0
1746245,1,0
2060500,0,0
93301,1,0
887029,0,0
1400746,0,0
506646,0,0
1812792,2,0
716995,0,0
162120,1,0
1926343,0,0
283615,1,0
721551,0,0
2163517,1,0
240630,0,0
2011007,0,0
834844,2,0
1452657,0,0
1353258,0,0
263180,2,0
890691,0,0
504603,1,0
2224491,1,0
694642,2,0
2041268,0,0
1450544,0,0
2099725,2,0
2050885,1,0
652858,1,0
50241,0,0
1503427,0,0
433680,1,0
127916,0,0
718920,0,0
763813,0,0
1481477,2,0
2238000,0,0
1963032,2,0
841094,1,0
1641142,1,0
69133,0,0
2172538,0,0
1677598,1,0
1323725,1,0
1375471,2,0
1100756,0,0
1989547,0,0
972365,0,0
1016680,0,0
94361,1,0
1861340,2,0
2224606,0,0
1299143,2,0
500023,0,0
1693635,1,0
106654,0,0
1163477,0,0
1197641,1,0
125995,2,0
304810,2,0
711404,1,0
1621763,2,0
429256,1,0
2146413,0,0
214796,0,0
1520126,0,0
67486,0,0
2069409,2,0
1275853,2,0
1382558,0,0
2214196,2,0
1119050,2,0
1120981,0,0
1992655,0,0
1529239,0,0
1031761,2,0
1006597,2,0
625265,0,0
1959140,1,0
989680,0,0
114686,1,0
1266618,2,0
2144269,1,0
894463,0,0
772258,0,0
1209281,0,0
405112,2,0
1440719,1,0
426146,2,0
2049192,2,0
1764311,1,0
1522162,2,0
776050,0,0
2171679,2,0
1463131,0,0
374100,1,0
716383,0,0
586022,1,0
898233,1,0
2213079,2,0
4550,0,0
687109,0,0
411077,1,0
227859,2,0
1243593,0,0
1761718,2,0
1990027,1,0
1461252,0,0
1815222,0,0
1164645,2,0
423078,1,0
1642744,0,0
42972,1,0
714171,0,0
284385,2,0
752477,0,0
1132606,1,0
195711,1,0
146925,2,0
922844,0,0
760412,1,0
1383791,0,0
1498626,2,0
2250406,2,0
2137696,0,0
36701,1,0
1623645,0,0
542894,0,0
1691237,0,0
1605085,0,0
197677,0,0
969051,1,0
1175165,0,0
525435,2,0
1037077,0,0
1328340,0,0
551914,1,0
1615220,1,0
106956,1,0
774338,0,0
359021,1,0
1290152,0,0
1378727,1,0
1976830,0,0
2128048,0,0
346094,1,0
776498,2,0
1812620,0,0
936954,1,0
1271976,2,0
1348070,0,0
2060199,0,0
1447567,1,0
673254,2,0
742570,1,0
1068978,1,0
485182,0,0
1711729,0,0
2014441,0,0
740537,0,0
54788,0,0
1487313,0,0
813278,0,0
1714139,1,0
1841940,2,0
1774763,2,0
1120511,2,0
365709,1,0
794455,0,0
1040535,0,0
332207,1,0
1484880,0,0
1800446,1,0
1181819,0,0
2039052,0,0
826781,0,0
936701,0,0
1859011,2,0
823516,0,0
361195,2,0
747254,0,0
2180529,2,0
630209,0,0
465554,1,0
393134,2,0
869044,0,0
269822,1,0
196701,0,0
310738,1,0
456136,0,0
1703908,0,0
361975,1,0
676077,2,0
766200,2,0
556481,0,0
1475156,1,0
1263019,1,0
775122,0,0
1448935,0,0
1951552,0,0
563261,2,0
1413035,1,0
770736,1,0
1190940,1,0
1302371,2,0
742286,0,0
693923,0,0
2182978,1,0
1716729,2,0
1174,0,0
1489739,0,0
1618315,0,0
1784215,2,0
1691033,0,0
839468,2,0
1971633,0,0
1330246,1,0
1356050,1,0
1092040,1,0
2151545,0,0
275332,2,0
754107,0,0
1886888,0,0
207951,1,0
1764842,1,0
94567,2,0
87510,1,0
523384,1,0
806507,0,0
2132160,2,0
391711,2,0
810788,0,0
2236472,0,0
1212395,2,0
655901,0,0
1409339,0,0
2024326,0,0
240466,2,0
1533471,1,0
176597,1,0
1302815,0,0
281929,1,0
424900,2,0
1600261,2,0
1359000,2,0
684406,2,0
259335,0,0
1231237,0,0
246483,0,0
109579,2,0
1051036,0,0
1937862,2,0
1253162,0,0
100754,0,0
427461,2,0
657111,1,0
1493807,0,0
2124282,0,0
1035049,2,0
10428,0,0
2222711,2,0
454771,0,0
1507979,1,0
1603961,2,0
1545263,0,0
598471,2,0
1939375,2,0
1823237,0,0
166309,0,0
1147980,1,0
1741710,1,0
181183,1,0
590475,0,0
199007,1,0
1916969,2,0
1762731,1,0
1545551,1,0
927374,0,0
2158949,2,0
644604,0,0
1198788,2,0
541295,2,0
1164390,0,0
342320,1,0
1377469,0,0
1794970,1,0
940429,1,0
1443091,0,0
1730557,1,0
1082547,2,0
102644,1,0
687450,0,0
1320587,1,0
672761,1,0
2042225,0,0
2004026,2,0
1406141,0,0
1270152,1,0
1197015,0,0
1311683,0,0
8011,2,0
1032223,0,0
2239303,2,0
318705,0,0
666953,0,0
1130890,2,0
1776241,1,0
2153724,0,0
1831880,0,0
1316595,1,0
2093652,2,0
1514876,2,0
223637,0,0
470470,0,0
1105001,1,0
388892,1,0
209236,1,0
1250256,2,0
229345,0,0
756149,1,0
1276839,2,0
1626664,2,0
1094975,1,0
1006065,2,0
1004616,0,0
1681172,2,0
1998884,0,0
589237,2,0
813217,0,0
331233,0,0
1750327,2,0
1905111,2,0
55666,0,0
1194783,2,0
1249074,0,0
1456375,0,0
998557,1,0
26132,1,0
577761,2,0
881118,0,0
417699,2,0
345206,0,0
1374779,1,0
1297252,2,0
1242356,1,0
1597387,1,0
623937,2,0
1515871,1,0
412782,0,0
1954914,0,0
1289850,1,0
1627294,1,0
692772,2,0
261151,1,0
554505,1,0
42358,1,0
388697,0,0
110349,0,0
977339,0,0
950590,0,0
1235246,2,0
874858,0,0
790429,0,0
1090286,0,0
1676842,1,0
123286,1,0
1243756,0,0
1554003,2,0
1275017,0,0
576687,1,0
1206185,0,0
643205,2,0
237742,1,0
2072440,2,0
1369408,0,0
771904,2,0
661359,0,0
1276621,1,0
214454,0,0
90281,2,0
1287871,1,0
118461,1,0
353835,2,0
1576423,2,0
568635,1,0
283443,2,0
1597029,0,0
66160,1,0
429639,0,0
1832340,0,0
495501,0,0
1111133,2,0
1106102,2,0
993821,2,0
1877236,0,0
1686837,1,0
1323003,2,0
1093635,0,0
1069976,2,0
1619555,0,0
732209,2,0
22524,2,0
2220512,0,0
1016574,0,0
863339,0,0
1464352,0,0
696078,0,0
1864597,1,0
840418,1,0
916397,0,0
1345666,0,0
2010964,0,0
2034707,0,0
917272,0,0
117795,1,0
1875505,0,0
2088358,0,0
278707,1,0
1420423,0,0
691442,2,0
1822192,0,0
131693,0,0
140834,1,0
1860093,1,0
1172742,0,0
752275,0,0
29872,1,0
609342,2,0
1600595,1,0
1016727,0,0
323541,1,0
1609456,1,0
354635,1,0
2089002,1,0
1000268,2,0
2019185,1,0
1207022,2,0
663847,2,0
2029773,1,0
1523821,2,0
1594637,1,0
2038682,0,0
2045656,2,0
2122175,2,0
1714059,1,0
1752791,0,0
1680179,0,0
609494,0,0
37844,0,0
926317,1,0
1393404,0,0
1053091,1,0
555401,0,0
1294699,0,0
405235,0,0
792885,2,0
759917,0,0
1418326,1,0
1423722,2,0
806769,2,0
2254428,2,0
913489,0,0
1703327,0,0
1425687,0,0
1716383,0,0
1539841,0,0
781200,2,0
2192061,1,0
1480696,0,0
465211,1,0
653569,1,0
837313,0,0
931945,0,0
819765,2,0
1915486,1,0
12752,2,0
1771676,1,0
57350,2,0
1230673,1,0
888295,2,0
1318753,1,0
1838603,0,0
1533081,2,0
1605301,0,0
868527,0,0
1532174,1,0
1016806,1,0
1204136,0,0
638482,2,0
439374,0,0
1859737,1,0
383912,0,0
504070,0,0
635725,0,0
1310456,1,0
2025967,0,0
344518,1,0
1345263,2,0
510791,0,0
445942,0,0
1242572,1,0
1660215,0,0
381868,0,0
626459,1,0
1881695,2,0
283468,1,0
1512215,1,0
1742827,0,0
428693,0,0
2025030,1,0
892045,0,0
1345555,1,0
120184,1,0
481540,0,0
491742,1,0
1682418,0,0
1476979,1,0
1300538,0,0
208863,0,0
948683,1,0
389396,2,0
811937,2,0
1665992,2,0
27937,2,0
1577037,0,0
1718194,0,0
1641162,0,0
1387592,2,0
952620,1,0
1289437,1,0
2228425,1,0
364821,0,0
1598896,0,0
2088814,1,0
1927314,0,0
2199957,1,0
1821643,1,0
173384,0,0
2163187,0,0
359998,1,0
831755,0,0
1904783,0,0
2153616,0,0
1074290,0,0
1032530,1,0
1534083,2,0
1221233,0,0
451737,1,0
2132562,0,0
764040,2,0
1011374,0,0
109218,0,0
1918263,1,0
522990,1,0
453529,0,0
1930442,0,0
104569,1,0
1409357,0,0
290094,2,0
2059449,0,0
944632,2,0
956462,0,0
459477,1,0
2143185,1,0
1722253,1,0
722935,0,0
1402747,2,0
682982,1,0
2142044,1,0
2041116,0,0
1878178,1,0
331898,0,0
298431,0,0
2044698,2,0
1274072,0,0
1976598,1,0
1618891,2,0
1336290,1,0
1133741,2,0
1846603,0,0
655553,1,0
89484,0,0
2142929,2,0
1560174,0,0
2018259,0,0
1867786,1,0
279808,1,0
849612,2,0
1543791,1,0
2064951,0,0
1042488,1,0
1575922,0,0
1264776,2,0
1742958,1,0
221201,0,0
284781,2,0
819154,0,0
1306989,0,0
2053464,0,0
557063,0,0
559180,1,0
1396774,2,0
1198288,2,0
1396523,0,0
1592095,1,0
2049558,1,0
1293267,1,0
656823,1,0
2090958,0,0
661644,2,0
28351,0,0
278188,1,0
2171920,0,0
455224,0,0
1980526,2,0
1143652,1,0
1089398,1,0
568610,0,0
544911,1,0
1730689,0,0
966757,2,0
1164442,1,0
1104407,0,0
1276656,1,0
1753771,2,0
2070020,1,0
2163045,0,0
900435,0,0
2348,0,0
1882213,1,0
1259466,2,0
1406250,1,0
180605,0,0
1029779,2,0
1175509,1,0
1444278,0,0
1032000,2,0
2006412,1,0
1525050,1,0
493698,2,0
1968741,2,0
1756325,1,0
1847133,2,0
1488365,0,0
2157767,1,0
401267,1,0
1339272,1,0
1583712,0,0
1447451,0,0
312225,0,0
1266069,0,0
1956692,0,0
1086332,0,0
2080093,1,0
768532,2,0
290496,1,0
123914,0,0
1740402,0,0
1633607,0,0
150720,0,0
318396,0,0
1777835,2,0
1405453,0,0
1517473,1,0
598988,1,0
1214797,0,0
1934189,0,0
1905742,2,0
2212988,2,0
1909977,1,0
1408413,0,0
634346,0,0
1293507,0,0
2100484,0,0
1540010,2,0
2094610,0,0
845465,2,0
1775720,2,0
483622,0,0
1968284,1,0
1942959,2,0
558870,0,0
1712780,0,0
71683,0,0
1631398,2,0
1787610,0,0
154981,0,0
1037955,0,0
663879,0,0
822311,1,0
1374813,0,0
2166369,2,0
1517379,0,0
476934,1,0
1230889,0,0
689756,0,0
674830,1,0
1844114,1,0
2096146,2,0
1333490,0,0
1269207,1,0
1805129,0,0
1788092,1,0
448731,1,0
177578,1,0
1114564,1,0
663333,2,0
1963961,0,0
1998805,1,0
1548575,1,0
1317022,2,0
2101171,0,0
1344255,2,0
251118,0,0
996656,0,0
2250560,2,0
2087888,1,0
1862456,0,0
1390422,2,0
2024836,1,0
1059190,1,0
1360286,0,0
2176009,0,0
1075536,0,0
2182476,0,0
2140337,0,0
122086,1,0
165727,2,0
1678984,2,0
18454,1,0
1399563,0,0
1554896,1,0
206435,0,0
713727,0,0
69506,0,0
892918,1,0
719802,1,0
404456,0,0
951971,1,0
1778000,2,0
2252604,0,0
681826,1,0
1219862,1,0
1334798,2,0
1842018,2,0
395978,2,0
994153,0,0
819775,0,0
1035141,2,0
21357,1,0
740456,0,0
897987,0,0
505343,0,0
304998,0,0
1427734,0,0
400445,2,0
276552,2,0
1203793,0,0
1200094,0,0
334296,1,0
1253276,2,0
2245072,0,0
1099087,0,0
1986470,2,0
1447908,0,0
466886,2,0
1375394,0,0
1849250,0,0
551744,0,0
1367076,1,0
1952485,0,0
52375,0,0
328889,1,0
1964429,0,0
932429,2,0
1872592,2,0
336179,1,0
228605,1,0
1709203,0,0
277027,2,0
352027,0,0
16176,0,0
132061,2,0
1769096,1,0
1342996,0,0
1128999,1,0
1634333,1,0
2196248,1,0
943523,1,0
2246321,0,0
1272592,2,0
1747468,1,0
1928262,2,0
1844387,2,0
205109,2,0
514990,2,0
1477697,1,0
470454,0,0
239708,0,0
1856011,0,0
641312,2,0
662699,2,0
912804,1,0
603936,2,0
1818270,1,0
352438,0,0
2184498,2,0
1949959,0,0
1824325,1,0
412383,0,0
63999,1,0
1961963,2,0
1712775,1,0
627930,0,0
2136553,1,0
1595651,0,0
644415,0,0
1101770,0,0
1958435,2,0
524810,2,0
1267449,1,0
1524554,1,0
1222358,0,0
183236,0,0
1012996,2,0
2127161,0,0
1539719,2,0
86230,1,0
2223638,0,0
1135883,0,0
2001668,0,0
86695,0,0
788497,1,0
258439,1,0
852297,0,0
557658,1,0
1974233,0,0
743249,1,0
1774900,2,0
1562102,1,0
436777,1,0
1589506,0,0
1716442,0,0
732467,0,0
593285,0,0
1896013,0,0
1472605,1,0
1758999,2,0
623077,0,0
592142,1,0
1687866,2,0
1604864,0,0
1233082,0,0
1808837,0,0
1001115,0,0
75268,2,0
2256474,0,0
1496237,2,0
1691025,1,0
2143234,2,0
1378539,0,0
1621779,1,0
1452688,0,0
1863292,2,0
1229414,2,0
852615,0,0
953033,0,0
420925,0,0
1434015,2,0
2015713,1,0
1153711,2,0
1160264,2,0
600749,2,0
992576,1,0
1909433,1,0
542360,0,0
1688621,1,0
2107776,2,0
1699091,2,0
1810578,0,0
372133,1,0
1372632,2,0
2247467,2,0
526694,1,0
318960,1,0
83742,2,0
1542738,1,0
2110168,2,0
883754,2,0
949879,0,0
1979691,0,0
876608,1,0
1623406,0,0
2130876,0,0
194673,1,0
614204,0,0
1282520,0,0
1085563,0,0
563869,0,0
192284,0,0
1401169,1,0
1489617,1,0
2098377,2,0
1717472,2,0
992337,0,0
1800726,0,0
1107099,2,0
1292531,2,0
241347,1,0
2244036,0,0
1793236,0,0
692670,0,0
1151444,0,0
1781503,2,0
1507196,1,0
1619596,0,0
1589133,0,0
851108,0,0
510876,1,0
78736,0,0
932594,0,0
1269641,1,0
599287,1,0
327881,2,0
1858862,2,0
141819,1,0
741560,0,0
1273599,2,0
1429218,0,0
34863,2,0
414688,0,0
1572012,1,0
140595,1,0
521492,1,0
349342,0,0
1747998,0,0
181349,1,0
992635,0,0
124172,0,0
920626,2,0
1436765,0,0
1059241,0,0
1669755,1,0
1596649,1,0
333701,2,0
2176689,0,0
495895,0,0
1042802,0,0
1878157,0,0
1127697,2,0
192887,2,0
1449877,1,0
764059,2,0
1710787,0,0
1631077,2,0
2222032,2,0
1506897,2,0
359993,1,0
54584,1,0
1209594,0,0
553593,0,0
1193277,1,0
1220809,1,0
797891,0,0
1875380,0,0
2164187,2,0
410307,1,0
1732544,0,0
1788274,2,0
1879711,0,0
1479442,2,0
286734,0,0
62188,2,0
630874,2,0
836938,1,0
949289,0,0
724971,1,0
155503,1,0
1605526,0,0
50829,2,0
904645,0,0
150461,2,0
1420740,0,0
462707,1,0
355185,0,0
2030894,1,0
1718765,1,0
1290571,0,0
1575558,1,0
1294194,2,0
1821537,0,0
1698839,0,0
916594,1,0
2224133,0,0
1424958,0,0
1456196,0,0
1385261,2,0
1800583,2,0
1462740,0,0
931971,0,0
910287,1,0
1834973,1,0
1192500,1,0
1482204,0,0
1752112,0,0
1606281,2,0
1036922,1,0
947049,1,0
1364206,1,0
76647,0,0
2064370,2,0
1451344,0,0
2081748,2,0
661930,2,0
417607,1,0
1329504,1,0
267505,1,0
1804799,2,0
1222578,1,0
2191659,1,0
1056244,1,0
501185,0,0
1507425,0,0
190958,0,0
317349,0,0
2029201,2,0
750688,1,0
516934,2,0
1077111,1,0
1921697,0,0
1206781,0,0
594836,1,0
2113440,0,0
37537,2,0
509764,2,0
917366,2,0
1857710,2,0
939802,0,0
741179,0,0
935364,1,0
733263,2,0
800882,2,0
2192993,1,0
2105306,0,0
248185,0,0
143578,2,0
1519589,0,0
1526960,1,0
2191298,1,0
458623,1,0
1434254,1,0
874765,1,0
2017062,0,0
1778701,1,0
1363139,2,0
2083393,0,0
927433,1,0
1301144,0,0
518437,0,0
1926791,1,0
1382013,2,0
1631384,0,0
1796821,1,0
1438338,2,0
1196992,2,0
1272794,0,0
2100526,2,0
1624189,0,0
451429,0,0
1288407,2,0
551701,1,0
962913,0,0
850494,2,0
1100834,2,0
1960683,1,0
583638,0,0
1088441,1,0
2128587,1,0
1423744,0,0
728514,0,0
1035643,2,0
2032547,2,0
1064646,0,0
1197756,0,0
219656,0,0
1615578,0,0
2225287,0,0
168941,0,0
2222671,1,0
948875,2,0
1337670,2,0
1639696,0,0
1746083,0,0
2043362,2,0
1655219,1,0
2044342,0,0
1201695,1,0
83369,0,0
1752426,1,0
371763,2,0
109717,2,0
2255664,0,0
1776265,1,0
1645293,2,0
1597821,1,0
2096107,2,0
32957,1,0
9416,2,0
2217019,1,0
1686197,0,0
2013972,2,0
1861448,0,0
716271,2,0
211917,1,0
998971,1,0
1676679,0,0
1529080,0,0
234425,2,0
850559,0,0
1881988,2,0
521949,1,0
699003,2,0
1922046,2,0
64372,2,0
464390,0,0
1735914,2,0
1505605,0,0
1533169,2,0
950420,0,0
1591114,1,0
1220609,2,0
2076716,0,0
29224,1,0
1277005,0,0
1904814,2,0
1005568,0,0
1385100,1,0
357875,1,0
1244697,2,0
738438,0,0
897276,2,0
1552346,2,0
129894,0,0
1245941,0,0
1694730,1,0
507360,1,0
2131420,2,0
1655615,1,0
1151590,0,0
1761477,0,0
696011,0,0
1214934,1,0
91177,1,0
1203476,1,0
1819038,1,0
896778,2,0
1389194,2,0
1462875,2,0
1523052,1,0
1158141,1,0
1716086,1,0
191588,0,0
875679,1,0
2019741,2,0
98922,0,0
1457820,2,0
1039136,2,0
1522526,0,0
602862,2,0
1381197,0,0
1489389,2,0
880682,0,0
346777,1,0
344512,0,0
1510131,0,0
2079332,0,0
952267,2,0
1166762,1,0
1627017,1,0
398775,2,0
740545,2,0
643474,0,0
1583714,0,0
2174458,0,0
665295,1,0
530170,1,0
1699618,0,0
766855,0,0
1293042,2,0
2189177,0,0
1342611,0,0
330723,0,0
1874883,0,0
1409354,1,0
874994,0,0
1259858,0,0
78031,2,0
1859924,2,0
2148504,1,0
212684,2,0
236792,0,0
1111507,2,0
756184,0,0
626915,0,0
1435846,1,0
944963,0,0
962622,0,0
2133479,0,0
1934078,0,0
1936491,1,0
139669,0,0
2137022,0,0
1681290,2,0
1483113,1,0
97713,0,0
896993,0,0
1655380,1,0
136532,2,0
1615636,2,0
1016869,0,0
1280886,0,0
1741634,1,0
2145387,2,0
1412114,0,0
1262420,0,0
1721897,0,0
1537733,0,0
104912,1,0
415267,2,0
725390,1,0
1037773,2,0
131820,2,0
737701,2,0
1727077,1,0
1622297,1,0
802314,2,0
1448698,2,0
2227846,2,0
288216,0,0
473683,1,0
347985,0,0
834926,0,0
1361274,0,0
94732,0,0
1968347,1,0
666586,0,0
700890,2,0
1957985,2,0
871094,2,0
858827,0,0
218803,1,0
445535,1,0
397463,2,0
720541,0,0
626239,0,0
467895,2,0
650266,1,0
1981776,2,0
1817808,0,0
471252,0,0
1780058,1,0
716144,1,0
396772,2,0
1247231,1,0
2139655,1,0
126741,0,0
860583,1,0
742395,1,0
1118630,0,0
268232,0,0
1382806,0,0
2071132,-1,1
1987637,0,0
393329,2,0
1163921,1,0
649127,1,0
1832155,1,0
556395,0,0
1862088,2,0
1857548,2,0
1174426,0,0
1293917,2,0
1016762,0,0
509010,0,0
985809,0,0
498468,2,0
1608027,0,0
1649576,2,0
179065,2,0
1066838,0,0
1961968,0,0
2106015,1,0
680291,1,0
1771259,1,0
881546,0,0
1407772,2,0
416284,1,0
109965,1,0
742930,0,0
818364,0,0
88660,2,0
731469,0,0
86653,0,0
343453,1,0
1060106,1,0
2219709,1,0
954842,0,0
94250,1,0
1987190,0,0
119712,2,0
359033,2,0
978704,1,0
320795,0,0
508320,0,0
1812610,0,0
277732,2,0
883872,0,0
1131869,0,0
128175,1,0
855330,2,0
157466,0,0
1118991,0,0
1916150,1,0
438149,2,0
972865,1,0
1384926,0,0
114092,0,0
1560569,0,0
460311,0,0
1029985,0,0
1862223,1,0
1773182,0,0
1244131,2,0
1819775,0,0
422224,1,0
800241,2,0
105748,1,0
741935,0,0
1673260,1,0
376256,1,0
579188,-1,1
1736410,1,0
2105361,1,0
1423854,0,0
1920232,1,0
1789807,0,0
2003967,2,0
2240729,2,0
66724,1,0
791686,0,0
499544,2,0
787776,1,0
2125617,2,0
2207071,0,0
1063552,2,0
1519092,0,0
263102,0,0
691494,0,0
671289,0,0
1936714,2,0
1943420,0,0
1499187,2,0
1258598,2,0
591279,0,0
319275,0,0
2158824,1,0
1584659,1,0
451025,0,0
1483390,1,0
861556,0,0
1639994,1,0
1262538,0,0
461129,2,0
1356367,2,0
1235438,1,0
1045436,2,0
592443,1,0
1478730,2,0
1652636,0,0
703207,2,0
752332,0,0
188792,2,0
1852435,1,0
1468308,1,0
30992,0,0
679021,1,0
871116,1,0
82308,1,0
81442,0,0
1871124,2,0
1872236,2,0
1556849,0,0
1730437,0,0
331128,1,0
452344,0,0
2159531,2,0
1529642,0,0
1944135,1,0
1236336,0,0
1375633,0,0
1600512,1,0
2108432,0,0
2031909,0,0
1668215,2,0
1480249,2,0
2174865,2,0
1574095,0,0
892658,0,0
1677932,2,0
1301920,0,0
598331,0,0
1563158,0,0
2043030,2,0
1573767,0,0
212972,1,0
1700586,0,0
2230585,1,0
157011,1,0
220905,2,0
496223,0,0
657544,2,0
934706,0,0
1554638,0,0
2164645,0,0
1920899,2,0
2092141,0,0
1186233,0,0
1702622,0,0
596874,0,0
395249,2,0
1186504,1,0
2054180,1,0
858202,1,0
735686,2,0
1145587,0,0
1914010,2,0
444527,1,0
463820,1,0
1527977,0,0
414859,1,0
2249501,0,0
469998,0,0
1842707,0,0
1813605,1,0
1005646,0,0
2154973,1,0
130740,0,0
481138,1,0
6782,1,0
71744,1,0
355916,2,0
1000946,2,0
517655,0,0
961473,0,0
1084932,1,0
1747728,1,0
1948119,2,0
709072,2,0
1511504,0,0
1562300,0,0
1219190,0,0
1931695,1,0
244031,0,0
1100202,0,0
694434,0,0
710990,0,0
460435,2,0
1742656,0,0
1228972,2,0
65233,0,0
1759198,2,0
467112,0,0
1762646,2,0
1832329,0,0
428494,2,0
1132768,1,0
433062,0,0
2045781,0,0
1231062,1,0
535143,0,0
1057331,1,0
939153,0,0
1004958,0,0
803980,0,0
2141263,2,0
238107,2,0
1801560,0,0
1779066,0,0
2075475,1,0
1433819,1,0
111025,1,0
63319,1,0
699063,1,0
467077,2,0
387245,0,0
1672123,1,0
1847336,2,0
2238355,1,0
1874687,0,0
1370396,1,0
1633385,0,0
771363,0,0
1347006,2,0
481290,1,0
1741691,2,0
1761804,2,0
528928,2,0
1893830,1,0
2035714,0,0
2248288,1,0
1685400,1,0
1997890,1,0
1759350,2,0
366587,1,0
1961882,0,0
654368,0,0
2182731,1,0
75271,2,0
991051,2,0
1543527,1,0
512763,0,0
334646,2,0
591831,1,0
1155392,0,0
246535,0,0
625326,1,0
1420375,-1,1
1793097,1,0
1545198,-1,1
1954318,0,0
1912730,2,0
11803,0,0
1754716,0,0
993442,2,0
1463235,2,0
1366488,0,0
1055307,0,0
1850787,0,0
